t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
92,12.0,618312.5833333334,1358498.776573107,-244842.17926692753,1481467.3459335943,119845.3,130883.5,166868.5,303378.25,699111.1000000001,98819.0,4895486.0
93,2.0,206550.5,243897.39228720753,-1984745.3190000001,2397846.319,68581.3,120319.75,206550.5,292781.25,344519.7,34089.0,379012.0
94,12.0,283866.75,259830.07877146624,118777.4810025444,448956.0189974556,99200.5,145251.25,210019.0,355199.25,367130.4,81917.0,1043379.0
95,2.0,125055.5,124810.71084045632,-996306.1769999999,1246417.177,54451.9,80928.25,125055.5,169182.75,195659.1,36801.0,213310.0
96,12.0,382197.9166666667,317957.7707033259,180175.82520726504,584220.0081260684,117036.2,144156.5,274465.5,582223.5,792345.0,42048.0,1045050.0
97,2.0,194718.0,214837.42490078398,-1735488.578,2124924.5779999997,73187.6,118761.5,194718.0,270674.5,316248.4,42805.0,346631.0
98,11.0,262243.54545454547,263594.58968589007,85169.32604691962,439317.7648621713,90108.0,126264.0,239105.0,252414.0,308280.0,41440.0,1017210.0
99,2.0,56917.0,845.6997102991108,49318.812,64515.188,56438.6,56618.0,56917.0,57216.0,57395.4,56319.0,57515.0
100,11.0,353507.2727272727,299802.2998110891,152109.89852880934,554904.6469257361,92364.0,161010.0,205154.0,488078.0,807895.0,81095.0,969007.0
101,2.0,147792.0,87651.54238232206,-639713.174,935297.174,98208.8,116802.5,147792.0,178781.5,197375.2,85813.0,209771.0
102,11.0,293953.0,270717.4604520366,112093.86910249956,475812.13089750044,94271.0,150758.0,160692.0,298487.0,796001.0,77739.0,838860.0
103,2.0,315593.0,405167.9429792046,-3324637.8819999993,3955823.8819999993,86395.4,172344.5,315593.0,458841.5,544790.6,29096.0,602090.0
104,10.0,274130.2,275561.59120151546,77019.00791554578,471241.39208445424,74654.4,94994.5,189419.5,288571.0,553432.0999999999,73128.0,961268.0
105,2.0,167117.5,164552.94037026505,-1311308.189,1645543.189,74032.3,108939.25,167117.5,225295.75,260202.7,50761.0,283474.0
106,10.0,641384.3,787566.4440567751,78032.34678740066,1204736.2532125995,175245.1,255379.5,386490.0,577574.5,1100218.9999999993,104506.0,2781959.0
107,2.0,146857.0,151206.29987536895,-1211655.8139999998,1505369.8139999998,61321.8,93397.5,146857.0,200316.5,232392.2,39938.0,253776.0
108,9.0,541530.4444444445,629060.2789393698,57992.776699715585,1025068.1121891735,158822.8,227660.0,258771.0,650015.0,1008521.4000000003,150390.0,2124903.0
109,3.0,418918.3333333333,518652.68613430834,-869590.3516794648,1707427.0183461313,72989.8,123434.5,207509.0,608697.5,849410.6000000001,39360.0,1009886.0
110,9.0,498505.1111111111,369216.69958963274,214700.54135988007,782309.6808623422,162240.6,190345.0,373339.0,747307.0,934813.8,127823.0,1181493.0
111,3.0,25729.0,20033.53790522283,-24041.083665831393,75499.0836658314,12544.2,14284.5,17185.0,32901.5,42331.4,11384.0,48618.0
112,9.0,291665.0,213455.10904286176,127589.17284905358,455740.8271509464,101514.8,116127.0,243289.0,425054.0,550493.8,60498.0,701705.0
113,3.0,151790.66666666666,109440.63478586615,-120096.88387497942,423678.2172083127,61090.600000000006,103780.0,174929.0,211370.5,233235.4,32631.0,247812.0
114,9.0,427813.1111111111,453258.814997691,79408.16864955262,776218.0535726696,109706.0,199306.0,273004.0,413775.0,879335.6000000001,70330.0,1522770.0
115,3.0,576609.6666666666,776169.6317869782,-1351658.2057216861,2504877.5390550196,72396.0,132198.0,231868.0,848650.5,1218720.0,32528.0,1465433.0
116,9.0,390438.3333333333,363466.47840103495,111053.76693573775,669822.8997309289,142756.8,158498.0,286123.0,378890.0,735841.2000000002,137520.0,1268266.0
