t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
86590.0,00:03:10,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   14   64   37   1.7649   0.5333   0.2093,587.0,587,medium,run13,boundary
86605.0,00:03:25,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   29   64   37   1.7649   0.5333   0.2093,602.0,602,medium,run13,boundary
86620.0,00:03:40,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   44   64   37   1.7649   0.5333   0.2093,617.0,617,medium,run13,boundary
86636.0,00:03:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   59   64   37   1.7649   0.5333   0.2093,633.0,633,medium,run13,boundary
86651.0,00:04:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   10   64   77   0.7758   0.0052   0.5768,648.0,648,medium,run13,boundary
86666.0,00:04:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   25   64   77   0.7758   0.0052   0.5768,663.0,663,medium,run13,boundary
86681.0,00:04:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   40   64   77   0.7758   0.0052   0.5768,678.0,678,medium,run13,boundary
86696.0,00:04:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64   77   0.7758   0.0052   0.5768,693.0,693,medium,run13,boundary
86711.0,00:05:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  177   1.9283   0.5396   0.2768,708.0,708,medium,run13,boundary
86726.0,00:05:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  177   1.9283   0.5396   0.2768,723.0,723,medium,run13,boundary
86741.0,00:05:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  177   1.9283   0.5396   0.2768,738.0,738,medium,run13,boundary
86756.0,00:05:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   51   64  177   1.9283   0.5396   0.2768,753.0,753,medium,run13,boundary
86771.0,00:06:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   1.1390   0.1673   0.3919,768.0,768,medium,run13,boundary
86786.0,00:06:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   1.1390   0.1673   0.3919,783.0,783,medium,run13,boundary
86801.0,00:06:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   1.1390   0.1673   0.3919,798.0,798,medium,run13,boundary
86816.0,00:06:56,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   1.1390   0.1673   0.3919,813.0,813,medium,run13,boundary
86831.0,00:07:11,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   60   64  377   1.1390   0.1673   0.3919,828.0,828,medium,run13,boundary
86846.0,00:07:26,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   2.5582   0.6460   0.3415,843.0,843,medium,run13,boundary
86861.0,00:07:41,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   2.5582   0.6460   0.3415,858.0,858,medium,run13,boundary
86877.0,00:07:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   2.5582   0.6460   0.3415,874.0,874,medium,run13,boundary
86892.0,00:08:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   2.5582   0.6460   0.3415,889.0,889,medium,run13,boundary
86907.0,00:08:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   1.2328   0.2634   0.2379,904.0,904,medium,run13,boundary
86922.0,00:08:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   1.2328   0.2634   0.2379,919.0,919,medium,run13,boundary
86937.0,00:08:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   1.2328   0.2634   0.2379,934.0,934,medium,run13,boundary
86952.0,00:09:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   1.2328   0.2634   0.2379,949.0,949,medium,run13,boundary
86967.0,00:09:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   64   64  377   1.2328   0.2634   0.2379,964.0,964,medium,run13,boundary
86982.0,00:09:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   13   64  377   0.7758   0.0052   0.4813,979.0,979,medium,run13,boundary
86997.0,00:09:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   28   64  377   0.7758   0.0052   0.4813,994.0,994,medium,run13,boundary
87012.0,00:10:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   43   64  377   0.7758   0.0052   0.4813,1009.0,1009,medium,run13,boundary
87027.0,00:10:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   58   64  377   0.7758   0.0052   0.4813,1024.0,1024,medium,run13,boundary
87042.0,00:10:42,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.7758   0.0052   0.4700,1039.0,1039,medium,run13,boundary
87057.0,00:10:57,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.7758   0.0052   0.4700,1054.0,1054,medium,run13,boundary
87072.0,00:11:12,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.7758   0.0052   0.4700,1069.0,1069,medium,run13,boundary
87087.0,00:11:27,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   54   64  377   0.7758   0.0052   0.4700,1084.0,1084,medium,run13,boundary
87103.0,00:11:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    4   64  377   0.7758   0.0052   0.4263,1100.0,1100,medium,run13,boundary
87118.0,00:11:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   19   64  377   0.7758   0.0052   0.4263,1115.0,1115,medium,run13,boundary
87133.0,00:12:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   34   64  377   0.7758   0.0052   0.4263,1130.0,1130,medium,run13,boundary
87148.0,00:12:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   49   64  377   0.7758   0.0052   0.4263,1145.0,1145,medium,run13,boundary
87163.0,00:12:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    -   64  377   0.8798   0.0725   0.3832,1160.0,1160,medium,run13,boundary
87178.0,00:12:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   15   64  377   0.8798   0.0725   0.3832,1175.0,1175,medium,run13,boundary
87193.0,00:13:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   30   64  377   0.8798   0.0725   0.3832,1190.0,1190,medium,run13,boundary
87208.0,00:13:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   45   64  377   0.8798   0.0725   0.3832,1205.0,1205,medium,run13,boundary
87223.0,00:13:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   61   64  377   0.8798   0.0725   0.3832,1220.0,1220,medium,run13,boundary
87238.0,00:13:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   12   64  377   0.8798   0.0725   0.5025,1235.0,1235,medium,run13,boundary
87253.0,00:14:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   27   64  377   0.8798   0.0725   0.5025,1250.0,1250,medium,run13,boundary
87268.0,00:14:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   42   64  377   0.8798   0.0725   0.5025,1265.0,1265,medium,run13,boundary
87283.0,00:14:43,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   57   64  377   0.8798   0.0725   0.5025,1280.0,1280,medium,run13,boundary
87298.0,00:14:58,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    5   64  377   0.8798   0.0725   0.5096,1295.0,1295,medium,run13,boundary
87313.0,00:15:13,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   20   64  377   0.8798   0.0725   0.5096,1310.0,1310,medium,run13,boundary
87328.0,00:15:28,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   35   64  377   0.8798   0.0725   0.5096,1325.0,1325,medium,run13,boundary
87344.0,00:15:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   50   64  377   0.8798   0.0725   0.5096,1341.0,1341,medium,run13,boundary
87359.0,00:15:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    1   64  377   0.8798   0.0725   0.4675,1356.0,1356,medium,run13,boundary
87374.0,00:16:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   16   64  377   0.8798   0.0725   0.4675,1371.0,1371,medium,run13,boundary
87389.0,00:16:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   31   64  377   0.8798   0.0725   0.4675,1386.0,1386,medium,run13,boundary
87404.0,00:16:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   46   64  377   0.8798   0.0725   0.4675,1401.0,1401,medium,run13,boundary
87419.0,00:16:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   61   64  377   0.8798   0.0725   0.4675,1416.0,1416,medium,run13,boundary
87434.0,00:17:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    9   64  377   0.8798   0.0725   0.4763,1431.0,1431,medium,run13,boundary
87449.0,00:17:29,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   24   64  377   0.8798   0.0725   0.4763,1446.0,1446,medium,run13,boundary
87464.0,00:17:44,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   39   64  377   0.8798   0.0725   0.4763,1461.0,1461,medium,run13,boundary
87479.0,00:17:59,selected_peer,serverntp,*serverntp       127.127.1.0      9 u   55   64  377   0.8798   0.0725   0.4763,1476.0,1476,medium,run13,boundary
87494.0,00:18:14,selected_peer,serverntp,*serverntp       127.127.1.0      9 u    6   64  377   0.8798   0.0725   0.4444,1491.0,1491,medium,run13,boundary
