t_s,hhmmss,remote,refid,stratum,assoc_type,when_s,poll_s,reach_raw,reach_oct,sel_char,selected,delay_ms,offset_ms,jitter_ms,raw,t_rel_s,t_bin_s,scenario,run_id,role
47167.0,13:06:07,serverntp,127.127.1.0,9,u,38.0,64,17,15,*,True,1.4437,0.2186,1.318,*serverntp       127.127.1.0      9 u   38   64   17   1.4437   0.2186   1.3180,544.0,544,low,run03,boundary
47182.0,13:06:22,serverntp,127.127.1.0,9,u,53.0,64,17,15,*,True,1.4437,0.2186,1.318,*serverntp       127.127.1.0      9 u   53   64   17   1.4437   0.2186   1.3180,559.0,559,low,run03,boundary
47197.0,13:06:37,serverntp,127.127.1.0,9,u,3.0,64,37,31,*,True,1.1306,0.159,1.1731,*serverntp       127.127.1.0      9 u    3   64   37   1.1306   0.1590   1.1731,574.0,574,low,run03,boundary
47212.0,13:06:52,serverntp,127.127.1.0,9,u,18.0,64,37,31,*,True,1.1306,0.159,1.1731,*serverntp       127.127.1.0      9 u   18   64   37   1.1306   0.1590   1.1731,589.0,589,low,run03,boundary
47227.0,13:07:07,serverntp,127.127.1.0,9,u,33.0,64,37,31,*,True,1.1306,0.159,1.1731,*serverntp       127.127.1.0      9 u   33   64   37   1.1306   0.1590   1.1731,604.0,604,low,run03,boundary
47243.0,13:07:23,serverntp,127.127.1.0,9,u,48.0,64,37,31,*,True,1.1306,0.159,1.1731,*serverntp       127.127.1.0      9 u   48   64   37   1.1306   0.1590   1.1731,620.0,620,low,run03,boundary
47258.0,13:07:38,serverntp,127.127.1.0,9,u,63.0,64,37,31,*,True,1.1306,0.159,1.1731,*serverntp       127.127.1.0      9 u   63   64   37   1.1306   0.1590   1.1731,635.0,635,low,run03,boundary
47273.0,13:07:53,serverntp,127.127.1.0,9,u,14.0,64,77,63,*,True,0.3943,0.012,1.1289,*serverntp       127.127.1.0      9 u   14   64   77   0.3943   0.0120   1.1289,650.0,650,low,run03,boundary
47288.0,13:08:08,serverntp,127.127.1.0,9,u,30.0,64,77,63,*,True,0.3943,0.012,1.1289,*serverntp       127.127.1.0      9 u   30   64   77   0.3943   0.0120   1.1289,665.0,665,low,run03,boundary
47303.0,13:08:23,serverntp,127.127.1.0,9,u,45.0,64,77,63,*,True,0.3943,0.012,1.1289,*serverntp       127.127.1.0      9 u   45   64   77   0.3943   0.0120   1.1289,680.0,680,low,run03,boundary
47318.0,13:08:38,serverntp,127.127.1.0,9,u,60.0,64,77,63,*,True,0.3943,0.012,1.1289,*serverntp       127.127.1.0      9 u   60   64   77   0.3943   0.0120   1.1289,695.0,695,low,run03,boundary
47333.0,13:08:53,serverntp,127.127.1.0,9,u,10.0,64,177,127,*,True,1.6286,0.3858,0.888,*serverntp       127.127.1.0      9 u   10   64  177   1.6286   0.3858   0.8880,710.0,710,low,run03,boundary
47348.0,13:09:08,serverntp,127.127.1.0,9,u,25.0,64,177,127,*,True,1.6286,0.3858,0.888,*serverntp       127.127.1.0      9 u   25   64  177   1.6286   0.3858   0.8880,725.0,725,low,run03,boundary
47363.0,13:09:23,serverntp,127.127.1.0,9,u,40.0,64,177,127,*,True,1.6286,0.3858,0.888,*serverntp       127.127.1.0      9 u   40   64  177   1.6286   0.3858   0.8880,740.0,740,low,run03,boundary
47378.0,13:09:38,serverntp,127.127.1.0,9,u,55.0,64,177,127,*,True,1.6286,0.3858,0.888,*serverntp       127.127.1.0      9 u   55   64  177   1.6286   0.3858   0.8880,755.0,755,low,run03,boundary
47393.0,13:09:53,serverntp,127.127.1.0,9,u,4.0,64,377,255,*,True,1.1619,0.2053,0.874,*serverntp       127.127.1.0      9 u    4   64  377   1.1619   0.2053   0.8740,770.0,770,low,run03,boundary
47408.0,13:10:08,serverntp,127.127.1.0,9,u,19.0,64,377,255,*,True,1.1619,0.2053,0.874,*serverntp       127.127.1.0      9 u   19   64  377   1.1619   0.2053   0.8740,785.0,785,low,run03,boundary
47423.0,13:10:23,serverntp,127.127.1.0,9,u,34.0,64,377,255,*,True,1.1619,0.2053,0.874,*serverntp       127.127.1.0      9 u   34   64  377   1.1619   0.2053   0.8740,800.0,800,low,run03,boundary
47438.0,13:10:38,serverntp,127.127.1.0,9,u,49.0,64,377,255,*,True,1.1619,0.2053,0.874,*serverntp       127.127.1.0      9 u   49   64  377   1.1619   0.2053   0.8740,815.0,815,low,run03,boundary
47453.0,13:10:53,serverntp,127.127.1.0,9,u,64.0,64,377,255,*,True,1.1619,0.2053,0.874,*serverntp       127.127.1.0      9 u   64   64  377   1.1619   0.2053   0.8740,830.0,830,low,run03,boundary
47468.0,13:11:08,serverntp,127.127.1.0,9,u,14.0,64,377,255,*,True,1.3628,0.3053,0.1438,*serverntp       127.127.1.0      9 u   14   64  377   1.3628   0.3053   0.1438,845.0,845,low,run03,boundary
47484.0,13:11:24,serverntp,127.127.1.0,9,u,29.0,64,377,255,*,True,1.3628,0.3053,0.1438,*serverntp       127.127.1.0      9 u   29   64  377   1.3628   0.3053   0.1438,861.0,861,low,run03,boundary
47499.0,13:11:39,serverntp,127.127.1.0,9,u,44.0,64,377,255,*,True,1.3628,0.3053,0.1438,*serverntp       127.127.1.0      9 u   44   64  377   1.3628   0.3053   0.1438,876.0,876,low,run03,boundary
47514.0,13:11:54,serverntp,127.127.1.0,9,u,60.0,64,377,255,*,True,1.3628,0.3053,0.1438,*serverntp       127.127.1.0      9 u   60   64  377   1.3628   0.3053   0.1438,891.0,891,low,run03,boundary
47529.0,13:12:09,serverntp,127.127.1.0,9,u,11.0,64,377,255,*,True,0.3943,0.012,0.2266,*serverntp       127.127.1.0      9 u   11   64  377   0.3943   0.0120   0.2266,906.0,906,low,run03,boundary
47544.0,13:12:24,serverntp,127.127.1.0,9,u,26.0,64,377,255,*,True,0.3943,0.012,0.2266,*serverntp       127.127.1.0      9 u   26   64  377   0.3943   0.0120   0.2266,921.0,921,low,run03,boundary
47559.0,13:12:39,serverntp,127.127.1.0,9,u,41.0,64,377,255,*,True,0.3943,0.012,0.2266,*serverntp       127.127.1.0      9 u   41   64  377   0.3943   0.0120   0.2266,936.0,936,low,run03,boundary
47574.0,13:12:54,serverntp,127.127.1.0,9,u,56.0,64,377,255,*,True,0.3943,0.012,0.2266,*serverntp       127.127.1.0      9 u   56   64  377   0.3943   0.0120   0.2266,951.0,951,low,run03,boundary
47589.0,13:13:09,serverntp,127.127.1.0,9,u,5.0,64,377,255,*,True,0.3943,0.012,0.2234,*serverntp       127.127.1.0      9 u    5   64  377   0.3943   0.0120   0.2234,966.0,966,low,run03,boundary
47604.0,13:13:24,serverntp,127.127.1.0,9,u,20.0,64,377,255,*,True,0.3943,0.012,0.2234,*serverntp       127.127.1.0      9 u   20   64  377   0.3943   0.0120   0.2234,981.0,981,low,run03,boundary
47619.0,13:13:39,serverntp,127.127.1.0,9,u,35.0,64,377,255,*,True,0.3943,0.012,0.2234,*serverntp       127.127.1.0      9 u   35   64  377   0.3943   0.0120   0.2234,996.0,996,low,run03,boundary
47634.0,13:13:54,serverntp,127.127.1.0,9,u,50.0,64,377,255,*,True,0.3943,0.012,0.2234,*serverntp       127.127.1.0      9 u   50   64  377   0.3943   0.0120   0.2234,1011.0,1011,low,run03,boundary
47649.0,13:14:09,serverntp,127.127.1.0,9,u,,64,377,255,*,True,0.3943,0.012,0.2145,*serverntp       127.127.1.0      9 u    -   64  377   0.3943   0.0120   0.2145,1026.0,1026,low,run03,boundary
47664.0,13:14:24,serverntp,127.127.1.0,9,u,15.0,64,377,255,*,True,0.3943,0.012,0.2145,*serverntp       127.127.1.0      9 u   15   64  377   0.3943   0.0120   0.2145,1041.0,1041,low,run03,boundary
47679.0,13:14:39,serverntp,127.127.1.0,9,u,30.0,64,377,255,*,True,0.3943,0.012,0.2145,*serverntp       127.127.1.0      9 u   30   64  377   0.3943   0.0120   0.2145,1056.0,1056,low,run03,boundary
47694.0,13:14:54,serverntp,127.127.1.0,9,u,45.0,64,377,255,*,True,0.3943,0.012,0.2145,*serverntp       127.127.1.0      9 u   45   64  377   0.3943   0.0120   0.2145,1071.0,1071,low,run03,boundary
47710.0,13:15:10,serverntp,127.127.1.0,9,u,60.0,64,377,255,*,True,0.3943,0.012,0.2145,*serverntp       127.127.1.0      9 u   60   64  377   0.3943   0.0120   0.2145,1087.0,1087,low,run03,boundary
47725.0,13:15:25,serverntp,127.127.1.0,9,u,8.0,64,377,255,*,True,0.3943,0.012,0.2119,*serverntp       127.127.1.0      9 u    8   64  377   0.3943   0.0120   0.2119,1102.0,1102,low,run03,boundary
47740.0,13:15:40,serverntp,127.127.1.0,9,u,23.0,64,377,255,*,True,0.3943,0.012,0.2119,*serverntp       127.127.1.0      9 u   23   64  377   0.3943   0.0120   0.2119,1117.0,1117,low,run03,boundary
47755.0,13:15:55,serverntp,127.127.1.0,9,u,39.0,64,377,255,*,True,0.3943,0.012,0.2119,*serverntp       127.127.1.0      9 u   39   64  377   0.3943   0.0120   0.2119,1132.0,1132,low,run03,boundary
47770.0,13:16:10,serverntp,127.127.1.0,9,u,54.0,64,377,255,*,True,0.3943,0.012,0.2119,*serverntp       127.127.1.0      9 u   54   64  377   0.3943   0.0120   0.2119,1147.0,1147,low,run03,boundary
47785.0,13:16:25,serverntp,127.127.1.0,9,u,3.0,64,377,255,*,True,0.7557,0.1294,0.131,*serverntp       127.127.1.0      9 u    3   64  377   0.7557   0.1294   0.1310,1162.0,1162,low,run03,boundary
47800.0,13:16:40,serverntp,127.127.1.0,9,u,18.0,64,377,255,*,True,0.7557,0.1294,0.131,*serverntp       127.127.1.0      9 u   18   64  377   0.7557   0.1294   0.1310,1177.0,1177,low,run03,boundary
47815.0,13:16:55,serverntp,127.127.1.0,9,u,33.0,64,377,255,*,True,0.7557,0.1294,0.131,*serverntp       127.127.1.0      9 u   33   64  377   0.7557   0.1294   0.1310,1192.0,1192,low,run03,boundary
47830.0,13:17:10,serverntp,127.127.1.0,9,u,48.0,64,377,255,*,True,0.7557,0.1294,0.131,*serverntp       127.127.1.0      9 u   48   64  377   0.7557   0.1294   0.1310,1207.0,1207,low,run03,boundary
47845.0,13:17:25,serverntp,127.127.1.0,9,u,63.0,64,377,255,*,True,0.7557,0.1294,0.131,*serverntp       127.127.1.0      9 u   63   64  377   0.7557   0.1294   0.1310,1222.0,1222,low,run03,boundary
47860.0,13:17:40,serverntp,127.127.1.0,9,u,12.0,64,377,255,*,True,0.7557,0.1294,0.1004,*serverntp       127.127.1.0      9 u   12   64  377   0.7557   0.1294   0.1004,1237.0,1237,low,run03,boundary
47875.0,13:17:55,serverntp,127.127.1.0,9,u,27.0,64,377,255,*,True,0.7557,0.1294,0.1004,*serverntp       127.127.1.0      9 u   27   64  377   0.7557   0.1294   0.1004,1252.0,1252,low,run03,boundary
47890.0,13:18:10,serverntp,127.127.1.0,9,u,42.0,64,377,255,*,True,0.7557,0.1294,0.1004,*serverntp       127.127.1.0      9 u   42   64  377   0.7557   0.1294   0.1004,1267.0,1267,low,run03,boundary
47905.0,13:18:25,serverntp,127.127.1.0,9,u,57.0,64,377,255,*,True,0.7557,0.1294,0.1004,*serverntp       127.127.1.0      9 u   57   64  377   0.7557   0.1294   0.1004,1282.0,1282,low,run03,boundary
47920.0,13:18:40,serverntp,127.127.1.0,9,u,8.0,64,377,255,*,True,0.7557,0.1294,0.1087,*serverntp       127.127.1.0      9 u    8   64  377   0.7557   0.1294   0.1087,1297.0,1297,low,run03,boundary
47935.0,13:18:55,serverntp,127.127.1.0,9,u,23.0,64,377,255,*,True,0.7557,0.1294,0.1087,*serverntp       127.127.1.0      9 u   23   64  377   0.7557   0.1294   0.1087,1312.0,1312,low,run03,boundary
47951.0,13:19:11,serverntp,127.127.1.0,9,u,38.0,64,377,255,*,True,0.7557,0.1294,0.1087,*serverntp       127.127.1.0      9 u   38   64  377   0.7557   0.1294   0.1087,1328.0,1328,low,run03,boundary
47966.0,13:19:26,serverntp,127.127.1.0,9,u,53.0,64,377,255,*,True,0.7557,0.1294,0.1087,*serverntp       127.127.1.0      9 u   53   64  377   0.7557   0.1294   0.1087,1343.0,1343,low,run03,boundary
47981.0,13:19:41,serverntp,127.127.1.0,9,u,4.0,64,377,255,*,True,0.7557,0.1294,0.0861,*serverntp       127.127.1.0      9 u    4   64  377   0.7557   0.1294   0.0861,1358.0,1358,low,run03,boundary
47996.0,13:19:56,serverntp,127.127.1.0,9,u,20.0,64,377,255,*,True,0.7557,0.1294,0.0861,*serverntp       127.127.1.0      9 u   20   64  377   0.7557   0.1294   0.0861,1373.0,1373,low,run03,boundary
48011.0,13:20:11,serverntp,127.127.1.0,9,u,35.0,64,377,255,*,True,0.7557,0.1294,0.0861,*serverntp       127.127.1.0      9 u   35   64  377   0.7557   0.1294   0.0861,1388.0,1388,low,run03,boundary
48026.0,13:20:26,serverntp,127.127.1.0,9,u,50.0,64,377,255,*,True,0.7557,0.1294,0.0861,*serverntp       127.127.1.0      9 u   50   64  377   0.7557   0.1294   0.0861,1403.0,1403,low,run03,boundary
48041.0,13:20:41,serverntp,127.127.1.0,9,u,65.0,64,377,255,*,True,0.7557,0.1294,0.0861,*serverntp       127.127.1.0      9 u   65   64  377   0.7557   0.1294   0.0861,1418.0,1418,low,run03,boundary
48056.0,13:20:56,serverntp,127.127.1.0,9,u,13.0,64,377,255,*,True,0.7557,0.1294,0.0732,*serverntp       127.127.1.0      9 u   13   64  377   0.7557   0.1294   0.0732,1433.0,1433,low,run03,boundary
48071.0,13:21:11,serverntp,127.127.1.0,9,u,28.0,64,377,255,*,True,0.7557,0.1294,0.0732,*serverntp       127.127.1.0      9 u   28   64  377   0.7557   0.1294   0.0732,1448.0,1448,low,run03,boundary
48086.0,13:21:26,serverntp,127.127.1.0,9,u,43.0,64,377,255,*,True,0.7557,0.1294,0.0732,*serverntp       127.127.1.0      9 u   43   64  377   0.7557   0.1294   0.0732,1463.0,1463,low,run03,boundary
48101.0,13:21:41,serverntp,127.127.1.0,9,u,58.0,64,377,255,*,True,0.7557,0.1294,0.0732,*serverntp       127.127.1.0      9 u   58   64  377   0.7557   0.1294   0.0732,1478.0,1478,low,run03,boundary
48116.0,13:21:56,serverntp,127.127.1.0,9,u,9.0,64,377,255,*,True,0.7557,0.1294,0.0769,*serverntp       127.127.1.0      9 u    9   64  377   0.7557   0.1294   0.0769,1493.0,1493,low,run03,boundary
