t_s,hhmmss,type,detail,raw,t_rel_s,t_bin_s,scenario,run_id,role
14020.0,03:53:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,317.0,317,high,run07,client
14035.0,03:53:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,332.0,332,high,run07,client
14050.0,03:54:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,347.0,347,high,run07,client
14065.0,03:54:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,362.0,362,high,run07,client
14080.0,03:54:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,377.0,377,high,run07,client
14095.0,03:54:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,392.0,392,high,run07,client
14110.0,03:55:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,407.0,407,high,run07,client
14125.0,03:55:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,422.0,422,high,run07,client
14140.0,03:55:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,437.0,437,high,run07,client
14155.0,03:55:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,452.0,452,high,run07,client
14170.0,03:56:10,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,467.0,467,high,run07,client
14185.0,03:56:25,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,482.0,482,high,run07,client
14200.0,03:56:40,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,497.0,497,high,run07,client
14215.0,03:56:55,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,512.0,512,high,run07,client
14231.0,03:57:11,init,refid=.INIT.,boundary1       .INIT.          16 u    -   64    0   0.0000   0.0000   0.0002,528.0,528,high,run07,client
14261.0,03:57:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    5   64    1  66.5047 -32.1817  25.4280,558.0,558,high,run07,client
14276.0,03:57:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   20   64    1  66.5047 -32.1817  25.4280,573.0,573,high,run07,client
14291.0,03:58:11,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   35   64    1  66.5047 -32.1817  25.4280,588.0,588,high,run07,client
14306.0,03:58:26,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   50   64    1  66.5047 -32.1817  25.4280,603.0,603,high,run07,client
14321.0,03:58:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64    3  74.8734 -36.9538  26.7864,618.0,618,high,run07,client
14336.0,03:58:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64    3  74.8734 -36.9538  26.7864,633.0,633,high,run07,client
14351.0,03:59:11,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64    3  74.8734 -36.9538  26.7864,648.0,648,high,run07,client
14366.0,03:59:26,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64    3  74.8734 -36.9538  26.7864,663.0,663,high,run07,client
14381.0,03:59:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64    3  74.8734 -36.9538  26.7864,678.0,678,high,run07,client
14396.0,03:59:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   12   64    7  45.3418 -21.4594  17.1583,693.0,693,high,run07,client
14411.0,04:00:11,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   27   64    7  45.3418 -21.4594  17.1583,708.0,708,high,run07,client
14426.0,04:00:26,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   42   64    7  45.3418 -21.4594  17.1583,723.0,723,high,run07,client
14441.0,04:00:41,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   57   64    7  45.3418 -21.4594  17.1583,738.0,738,high,run07,client
14456.0,04:00:56,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64   17  66.8991 -32.4742  18.2770,753.0,753,high,run07,client
14472.0,04:01:12,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64   17  66.8991 -32.4742  18.2770,769.0,769,high,run07,client
14487.0,04:01:27,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64   17  66.8991 -32.4742  18.2770,784.0,784,high,run07,client
14502.0,04:01:42,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   52   64   17  66.8991 -32.4742  18.2770,799.0,799,high,run07,client
14517.0,04:01:57,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64   37  48.7886 -23.9991  14.7563,814.0,814,high,run07,client
14532.0,04:02:12,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   15   64   37  48.7886 -23.9991  14.7563,829.0,829,high,run07,client
14547.0,04:02:27,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   30   64   37  48.7886 -23.9991  14.7563,844.0,844,high,run07,client
14562.0,04:02:42,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   45   64   37  48.7886 -23.9991  14.7563,859.0,859,high,run07,client
14577.0,04:02:57,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64   37  48.7886 -23.9991  14.7563,874.0,874,high,run07,client
14592.0,04:03:12,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   75   64   76  48.7886 -23.9991  14.7563,889.0,889,high,run07,client
14607.0,04:03:27,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   90   64   76  48.7886 -23.9991  14.7563,904.0,904,high,run07,client
14622.0,04:03:42,selected_peer,boundary1,*boundary1       10.0.10.4       10 u  105   64   76  48.7886 -23.9991  14.7563,919.0,919,high,run07,client
14637.0,04:03:57,selected_peer,boundary1,*boundary1       10.0.10.4       10 u  120   64   76  48.7886 -23.9991  14.7563,934.0,934,high,run07,client
14652.0,04:04:12,selected_peer,boundary1,*boundary1       10.0.10.4       10 u  135   64   76  48.7886 -23.9991  14.7563,949.0,949,high,run07,client
14667.0,04:04:27,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   14   64  175  52.5097 -25.9479  11.3960,964.0,964,high,run07,client
14682.0,04:04:42,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   29   64  175  52.5097 -25.9479  11.3960,979.0,979,high,run07,client
14698.0,04:04:58,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   44   64  175  52.5097 -25.9479  11.3960,995.0,995,high,run07,client
14713.0,04:05:13,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   60   64  175  52.5097 -25.9479  11.3960,1010.0,1010,high,run07,client
14728.0,04:05:28,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  373  43.7178 -21.0286   9.2095,1025.0,1025,high,run07,client
14743.0,04:05:43,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  373  43.7178 -21.0286   9.2095,1040.0,1040,high,run07,client
14758.0,04:05:58,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  373  43.7178 -21.0286   9.2095,1055.0,1055,high,run07,client
14773.0,04:06:13,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  373  43.7178 -21.0286   9.2095,1070.0,1070,high,run07,client
14788.0,04:06:28,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64  373  43.7178 -21.0286   9.2095,1085.0,1085,high,run07,client
14803.0,04:06:43,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   12   64  367  53.8525 -25.8478   6.0152,1100.0,1100,high,run07,client
14818.0,04:06:58,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   27   64  367  53.8525 -25.8478   6.0152,1115.0,1115,high,run07,client
14833.0,04:07:13,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   42   64  367  53.8525 -25.8478   6.0152,1130.0,1130,high,run07,client
14848.0,04:07:28,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   57   64  367  53.8525 -25.8478   6.0152,1145.0,1145,high,run07,client
14863.0,04:07:43,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  357   1.7720   0.5793  27.9286,1160.0,1160,high,run07,client
14878.0,04:07:58,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  357   1.7720   0.5793  27.9286,1175.0,1175,high,run07,client
14893.0,04:08:13,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  357   1.7720   0.5793  27.9286,1190.0,1190,high,run07,client
14908.0,04:08:28,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  357   1.7720   0.5793  27.9286,1205.0,1205,high,run07,client
14924.0,04:08:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   67   64  357   1.7720   0.5793  27.9286,1221.0,1221,high,run07,client
14939.0,04:08:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64  337  79.3676 -39.1920  20.1974,1236.0,1236,high,run07,client
14954.0,04:09:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64  337  79.3676 -39.1920  20.1974,1251.0,1251,high,run07,client
14969.0,04:09:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64  337  79.3676 -39.1920  20.1974,1266.0,1266,high,run07,client
14984.0,04:09:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   58   64  337  79.3676 -39.1920  20.1974,1281.0,1281,high,run07,client
14999.0,04:09:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    6   64  277   1.7720   0.5793  28.4147,1296.0,1296,high,run07,client
15014.0,04:10:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   21   64  277   1.7720   0.5793  28.4147,1311.0,1311,high,run07,client
15029.0,04:10:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   36   64  277   1.7720   0.5793  28.4147,1326.0,1326,high,run07,client
15044.0,04:10:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   51   64  277   1.7720   0.5793  28.4147,1341.0,1341,high,run07,client
15059.0,04:10:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   66   64  277   1.7720   0.5793  28.4147,1356.0,1356,high,run07,client
15074.0,04:11:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   13   64  177   1.7720   0.5793  29.5885,1371.0,1371,high,run07,client
15089.0,04:11:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   28   64  177   1.7720   0.5793  29.5885,1386.0,1386,high,run07,client
15104.0,04:11:44,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   43   64  177   1.7720   0.5793  29.5885,1401.0,1401,high,run07,client
15119.0,04:11:59,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   58   64  177   1.7720   0.5793  29.5885,1416.0,1416,high,run07,client
15134.0,04:12:14,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    7   64  377   1.7720   0.5793  31.9156,1431.0,1431,high,run07,client
15149.0,04:12:29,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   22   64  377   1.7720   0.5793  31.9156,1446.0,1446,high,run07,client
15165.0,04:12:45,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   37   64  377   1.7720   0.5793  31.9156,1462.0,1462,high,run07,client
15180.0,04:13:00,selected_peer,boundary1,*boundary1       10.0.10.4       10 u   53   64  377   1.7720   0.5793  31.9156,1477.0,1477,high,run07,client
15195.0,04:13:15,selected_peer,boundary1,*boundary1       10.0.10.4       10 u    -   64  377   1.7720   0.5793  32.2842,1492.0,1492,high,run07,client
