t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15356.099,-99594,2,9535,709287,ptp4l[15356.099]: master offset     -99594 s2 freq   +9535 path delay    709287,85.04900000000089
15357.1,-101404,2,9253,696689,ptp4l[15357.100]: master offset    -101404 s2 freq   +9253 path delay    696689,86.05000000000109
15358.1,-332707,2,-14210,705537,ptp4l[15358.100]: master offset    -332707 s2 freq  -14210 path delay    705537,87.05000000000109
15359.102,143183,2,33522,705537,ptp4l[15359.102]: master offset     143183 s2 freq  +33522 path delay    705537,88.0520000000015
15360.101,-451881,2,-26436,754204,ptp4l[15360.101]: master offset    -451881 s2 freq  -26436 path delay    754204,89.0510000000013
15361.103,6912,2,19450,729108,ptp4l[15361.103]: master offset       6912 s2 freq  +19450 path delay    729108,90.05299999999988
15362.103,-285831,2,-10110,736322,ptp4l[15362.103]: master offset    -285831 s2 freq  -10110 path delay    736322,91.05299999999988
15363.106,339564,2,52769,736322,ptp4l[15363.106]: master offset     339564 s2 freq  +52769 path delay    736322,92.0560000000005
15364.105,-308858,2,-12382,754204,ptp4l[15364.105]: master offset    -308858 s2 freq  -12382 path delay    754204,93.05500000000029
15365.107,127564,2,31387,736322,ptp4l[15365.107]: master offset     127564 s2 freq  +31387 path delay    736322,94.0570000000007
15366.108,-276712,2,-9317,736322,ptp4l[15366.108]: master offset    -276712 s2 freq   -9317 path delay    736322,95.0580000000009
15367.106,-189659,2,-801,719914,ptp4l[15367.106]: master offset    -189659 s2 freq    -801 path delay    719914,96.0560000000005
15368.108,-282747,2,-10393,719914,ptp4l[15368.108]: master offset    -282747 s2 freq  -10393 path delay    719914,97.0580000000009
15369.109,124824,2,30489,609934,ptp4l[15369.109]: master offset     124824 s2 freq  +30489 path delay    609934,98.0590000000011
15370.11,-86874,2,9232,653523,ptp4l[15370.110]: master offset     -86874 s2 freq   +9232 path delay    653523,99.06000000000131
15371.11,70220,2,25012,653523,ptp4l[15371.110]: master offset      70220 s2 freq  +25012 path delay    653523,100.06000000000131
15372.111,-116703,2,6203,653523,ptp4l[15372.111]: master offset    -116703 s2 freq   +6203 path delay    653523,101.06100000000151
15373.111,89972,2,26960,653523,ptp4l[15373.111]: master offset      89972 s2 freq  +26960 path delay    653523,102.06100000000151
15374.111,-440393,2,-26516,701303,ptp4l[15374.111]: master offset    -440393 s2 freq  -26516 path delay    701303,103.06100000000151
15375.113,-100004,2,7422,738813,ptp4l[15375.113]: master offset    -100004 s2 freq   +7422 path delay    738813,104.0630000000001
15376.113,-327191,2,-15623,738813,ptp4l[15376.113]: master offset    -327191 s2 freq  -15623 path delay    738813,105.0630000000001
15377.114,-135613,2,3399,738813,ptp4l[15377.114]: master offset    -135613 s2 freq   +3399 path delay    738813,106.0640000000003
