t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
46,10.0,722320.5,335169.59636254795,482571.27224505495,962069.727754945,280145.2,548236.0,688485.5,1031926.5,1126975.8,202432.0,1146414.0
47,4.0,907770.75,771667.4427978998,-319952.1514914585,2135493.6514914585,418394.3,487996.25,604793.0,1024567.5,1639529.4000000004,371993.0,2049504.0
48,10.0,710363.5,345619.32681339514,463139.5047451771,957587.4952548229,218412.7,509901.25,706863.5,1023445.25,1069900.3,192517.0,1148518.0
49,4.0,595168.0,188223.8355522488,295703.87763637217,894632.1223636279,433586.9,512248.25,580908.0,663827.75,768157.1000000001,381146.0,837710.0
50,9.0,672400.5555555555,343005.979626854,408743.29254904704,936057.818562064,197347.2,498612.0,713994.0,1002996.0,1010001.6,152440.0,1013272.0
51,2.0,508903.0,180675.6820880995,-1114377.442,2132183.442,406697.4,445024.5,508903.0,572781.5,611108.6,381146.0,636660.0
52,11.0,603009.4545454546,267291.44182422437,423451.81084812304,782567.0982427861,209339.0,485886.5,617857.0,805234.0,895263.0,143277.0,967714.0
53,1.0,643748.0,0.0,643748.0,643748.0,643748.0,643748.0,643748.0,643748.0,643748.0,643748.0,643748.0
54,12.0,550577.25,218041.24588423633,412039.5177077214,689114.9822922787,242240.2,446575.75,580539.5,686677.5,787245.9,148478.0,878665.0
55,1.0,636661.0,0.0,636661.0,636661.0,636661.0,636661.0,636661.0,636661.0,636661.0,636661.0,636661.0
56,12.0,590603.9166666666,208732.42065183417,457980.76962990814,723227.0637034251,316798.9,435200.5,635386.5,685091.25,787245.9,229417.0,963621.0
57,1.0,622004.0,0.0,622004.0,622004.0,622004.0,622004.0,622004.0,622004.0,622004.0,622004.0,622004.0
58,12.0,676136.4166666666,318181.1119471134,473972.41999425733,878300.4133390759,346716.3,510058.5,645582.0,754363.75,931765.6000000001,226740.0,1463819.0
59,1.0,584547.0,0.0,584547.0,584547.0,584547.0,584547.0,584547.0,584547.0,584547.0,584547.0,584547.0
60,11.0,677965.4545454546,381545.29275391763,421655.8126686488,934275.0964222604,277782.0,472321.0,662153.0,763899.0,862766.0,235290.0,1657554.0
61,1.0,565106.0,0.0,565106.0,565106.0,565106.0,565106.0,565106.0,565106.0,565106.0,565106.0,565106.0
62,11.0,679716.0909090909,385096.63120117126,421020.7760784165,938411.4057397654,239111.0,474619.0,654630.0,751098.5,968664.0,234020.0,1623504.0
63,1.0,568839.0,0.0,568839.0,568839.0,568839.0,568839.0,568839.0,568839.0,568839.0,568839.0,568839.0
64,10.0,613802.8,236440.86262591937,444674.9469982013,782930.6530017988,282056.4,493204.5,658674.0,729460.5,854061.6,209988.0,968664.0
65,2.0,867833.0,382407.589906372,-2567907.5179999997,4303573.517999999,651510.6,732631.5,867833.0,1003034.5,1084155.4,597430.0,1138236.0
66,10.0,620466.7,236198.37239633506,451512.3020069846,789421.0979930153,281657.8,483678.5,695262.0,756700.75,834803.0,206002.0,938798.0
67,2.0,723301.0,18462.558056780756,557424.17,889177.83,712857.0,716773.5,723301.0,729828.5,733745.0,710246.0,736356.0
68,10.0,595861.2,187875.97882456632,461472.1583753184,730250.2416246815,374944.9,469474.5,665389.5,709162.5,762913.6,225472.0,818485.0
69,2.0,679397.0,80552.19029920912,-44324.05399999989,1403118.054,633829.8,650917.5,679397.0,707876.5,724964.2,622438.0,736356.0
70,10.0,584133.1,166971.6566815724,464697.0706560093,703569.1293439907,393006.5,484673.75,630289.0,689259.0,751272.7,241010.0,753727.0
71,2.0,689204.5,94422.08981218324,-159130.64899999974,1537539.6489999997,635791.3,655821.25,689204.5,722587.75,742617.7,622438.0,755971.0
72,10.0,561478.4,145247.44913208552,457581.8528766575,665374.9471233425,410553.3,488175.0,610724.5,665862.5,675307.0,234939.0,686926.0
73,3.0,643857.6666666666,147804.22221754468,276661.9900601631,1011053.3432731702,520964.2,581467.0,682305.0,725472.0,751372.2,480629.0,768639.0
74,9.0,556756.4444444445,139545.71606745143,449492.3040272635,664020.5848616255,413958.4,488117.0,588395.0,614800.0,690351.6,261516.0,727690.0
75,4.0,969761.75,518180.282224488,145336.92098083964,1794186.5790191605,658202.3,672643.25,745251.5,1042370.0,1460929.4000000001,648575.0,1739969.0
76,10.0,574200.6,163762.53965774822,457060.0751903909,691341.124809609,331107.6,525573.25,602466.0,699174.5,727061.1,261516.0,757887.0
77,4.0,632776.25,199109.98820145446,315992.25877148594,949560.2412285141,445626.7,551911.75,651916.5,732781.0,804613.6,374770.0,852502.0
78,10.0,539566.9,173648.58751029972,415354.8139153824,663778.9860846177,249471.0,513378.25,573500.5,648870.75,679752.6,228879.0,757887.0
79,4.0,618617.25,172604.58299511246,344003.35845477605,893231.141545224,450327.2,553590.5,656220.0,721246.75,756825.1,381485.0,780544.0
80,10.0,531541.7,184491.36461275845,399573.6973130256,663509.7026869743,244919.2,488476.25,523742.5,652612.25,703896.3999999999,234094.0,815986.0
81,4.0,631298.25,171681.78778071754,358152.5256408784,904443.9743591216,468219.5,605840.75,703983.0,729440.5,736229.2,376472.0,740755.0
82,10.0,571584.1,220981.6204048804,413514.35436949646,729653.8456305035,320856.6,473903.0,537931.5,632270.5,890688.4,246189.0,964285.0
83,4.0,646153.25,178835.89860796032,361625.33531473513,930681.1646852649,472779.10000000003,605959.75,719834.0,760027.5,760582.8,383992.0,760953.0
84,10.0,620330.3,294742.7778695066,409498.66685829667,831161.9331417035,330259.4,491537.0,584998.5,653755.0,908823.1999999998,226430.0,1290200.0
85,4.0,631377.75,169052.2663268671,362415.59427395446,900339.9057260456,464227.7,566201.75,678731.5,743907.5,760644.8,396245.0,771803.0
86,10.0,621331.6,241077.2037055534,448887.3388110803,793775.8611889196,402903.3,471249.75,621377.5,679223.25,907646.2,256737.0,1104208.0
87,4.0,623210.5,114146.47297953042,441603.4614895671,804817.5385104329,512808.4,559972.0,635281.5,698520.0,723955.8,481366.0,740913.0
88,11.0,594826.4545454546,191170.20855319672,466404.56434699136,723248.3447439178,358278.0,471593.0,648985.0,704818.5,818357.0,250843.0,870576.0
